HEALTH AND FAMILY WELFARE,1503,"COMPREHENSIVE PLANNING, | DESIGNING, EXECUTION OF ALL INDIA | INSTITUTE OF MEDICAL SCIENCES AT | BIBINAGAR | (HITES) | (N21000031)",12/2018,,,7/2024 | (Feb-25) | {2/2025},"1,110.55","1,110.55","1,110.55",576.80,,,73.13
POWER,1504,TELANGANA SUPER THERMAL POWER | PROJECT PHASE I | (NTPC) | (N18000212),1/2016,,,11/2020 | (Jul-22) | {2/2024},"10,598.98",N.A.,"10,998.00","10,437.71",,,100
RAILWAYS,1505,MANOHARABAD-KOTHPALL NEW | LINE(SCR) | (SCR) | (N22000032),4/2006,,,3/2010 | (N.A.) | {3/2025},"1,160.48",N.A.,"3,014.00","1,262.17",,,
RAILWAYS,1506,MANMAD-PARBHANI-NANDED- | SECUNDERABAD-GADWAL-DHONE- | GUNTAKAL - TRAIN COLLISION | AVOIDANCE SYSTEM (958 K | (SCR) | (N22000432),4/2017,,,3/2022 | (N.A.) | {3/2022},119.73,185.00,242.28,54.15,,,50
ROAD TRANSPORT AND HIGHWAYS,1507,KHAMMAM-DEVARAPALLE PKG I [4L | ACCESS CONTROLLED (GREENFIELD) | FROM THALLAMPADU VILLAGE TO | SOMAVARAM | (NHAI) | (N24001482),8/2022,,,10/2024 | (N.A.) | {10/2024},772.11,N.A.,772.11,452.54,,,53.12
ROAD TRANSPORT AND HIGHWAYS,1508,KHAMMAM DEVARAPALLE PKG II 4L | ACCESS CONTROLLED (GREENFIELD) | FROM SOMAVARAM VILLAGE TO | CHINTAGUDEM V | (NHAI) | (N24001483),2/2022,,,9/2024 | (N.A.) | {9/2024},637.11,N.A.,637.11,324.52,,,52.35
ROAD TRANSPORT AND HIGHWAYS,1509,KHAMMAM-DEVARAPALLE PKG III [4L | ACCESS CONTROLLED (GREENFIELD) | FROM CHINTAGUDEM VILLAGE TO | RECHERLA | (NHAI) | (N24001484),9/2022,,,2/2024 | (Dec-24) | {12/2024},804.69,N.A.,804.69,410.66,,,60.78
ROAD TRANSPORT AND HIGHWAYS,1510,4L OF KODAD (DESIGN KM | 0.00/EXISTING KM 185.00 OF NH-65) TO | KHAMMAM (DESIGN KM | 31.800/EXISTING KM 29 | (NHAI) | (N24001522),1/2021,,,1/2024 | (Dec-24) | {12/2024},"1,307.95",N.A.,"1,307.95",531.40,,,95
ROAD TRANSPORT AND HIGHWAYS,1511,"6 LANING OF EXISTING 4-LANE | STRETCH FROM KALKALLU AT | KM.454+000 TO GUNDLA POCHAMPALLY | AT KM.471+000, | (NHAI) | (N24001555)",3/2022,,,1/2025 | (N.A.) | {1/2025},955.49,N.A.,955.49,162.55,,,27.54
ROAD TRANSPORT AND HIGHWAYS,1512,6L OF EXISTING 4L FROM | GUNDLAPOCHAMPALLY TO | BOWENPALLY FROM KM 471.300 TO KM | 481.331 OF NH-44 | (NHAI) | (N24001556),12/2021,,,7/2024 | (N.A.) | {7/2024},521.53,N.A.,521.53,209.49,,,39.61
1513,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF JULEKAL VILLAGE TO DINNEDEVARAPADU VILLAGE FROM KM 242.20 (NHAI) (N24001625),1/2022,1/2025,N.A.,{1/2025},"1,227.57 | (N.A.) | {1,227.57}",4.98,,,0.95,,
1514,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF NANDINNE VILLAGE TO JULEKAL VILLAGE FROM KM 202.900 TO KM (NHAI) (N24001626),2/2022,1/2025,N.A.,{1/2025},972.06 | (N.A.) | {972.06},8.38,,,2.14,,
1515,WIDENING AND STRENGTHENING OF EXISTING 2 LANE WITH PAVED SHOULDER TO 4 LANE WITH PAVED SHOULDER FRO (MoRTH) (N24002000),3/2021,7/2024,N.A.,{8/2024},317.19 | (N.A.) | {317.19},162.21,,,67,,
1516,WIDENING TO 2 LANE WITH PAVED SHOULDERS OF MEDAK - SIDDIPET SECTION FROM KM 0/0 TO KM 69/978 OF NH- (MoRTH) (N24002001),1/2022,1/2025,N.A.,{6/2025},882.18 | (N.A.) | {882.18},235.63,,,54.58,,
1517,WIDENING AND IMPROVEMENT OF EXISTING CARRIAGE WAY TO 2 LANE WITH PAVED SHOULDERS FROM KM. 86/160 TO (MoRTH) (N24002002),1/2022,12/2024,N.A.,{12/2024},423.48 | (N.A.) | {423.48},198.05,,,63.1,,
1518,REHABILITATION AND UP-GRADATION OF VALIGONDA TO THORRUR SECTION TO TWO LANE WITH PAVED SHOULDERS FRO (MoRTH) (N24002003),1/2022,12/2024,N.A.,{3/2025},549.28 | (N.A.) | {549.28},156.95,,,51.55,,
1519,REHABILITATION AND UPGRADATION OF LB-NAGAR TO MALKAPUR SECTION TO 6-LANE MAIN CARRIAGEWAY WITH SERVI (MoRTH) (N24002004),3/2021,7/2024,N.A.,{6/2025},545.11 | (N.A.) | {545.11},264.25,,,61.92,,
1520,WIDENING TO TWO LANE WITH PAVED SHOULDERS OF 'BODHAN BASAR BHAINSA ' SECTION FROM KM 38/900 TO 95/3 (MoRTH) (N24002005),3/2022,3/2025,N.A.,{6/2025},644.45 | (N.A.) | {644.45},205.53,,,58.17,,
1521,"ONSTRUCTION OF 4-LANE FLYOVER AT AMBERPET-X ROAD, HYDERABAD ON NH-202 IN THE STATE OF TELANGANA (MoRTH) (N24002006)",10/2017,6/2023,N.A.,{12/2024},186.71 | (N.A.) | {186.71},165.61,,,82.23,,
1522,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/000 TO KM 79/300 OF KALWAKURTHY - KOLLAPUR SECTI (MoRTH) (N24002007),3/2022,7/2025,N.A.,{7/2025},886.69 | (N.A.) | {886.69},100.69,,,39.36,,
1523,WIDENING TO 2 LANE WITH PAVED SHOULDERS OF SIDDIPET- ELKATHURTHY SECTION FROM KM 69/978 TO KM 133/6 (MoRTH) (N24002008),1/2022,12/2024,N.A.,{12/2024},578.85 | (N.A.) | {578.85},172.76,,,68.9,,
1524,WIDENING AND STRENGTHENING TO 2/4 LANE WITH PAVED SHOULDERS OF MAHABUBNAGAR ? CHINCHOLI SECTION FROM (MoRTH) (N24002009),1/2022,1/2025,N.A.,{7/2025},703.68 | (N.A.) | {703.68},248.79,,,43.93,,
1525,WIDENING AND STRENGTHENING TO 4 LANE / 2-LANE WITH PAVED SHOULDERS OF MAHABUBNAGAR- CHINCHOLI SECTION (MoRTH) (N24002010),3/2022,3/2024,N.A.,{10/2025},631.49 | (N.A.) | {631.49},42.69,,,13.75,,
1526,IMPROVEMENT OF GEOMETRICS OF THONDUPALLY TO KOTHUR FROM KM 22.300 TO KM 34.14 OF NH-44-RCW (NHAI) (N24002082),2/2022,9/2024,N.A.,{9/2024},541.58 | (N.A.) | {541.58},20.82,,,,,
1527,FOUR LANING OF KARIMNAGAR- WARANGAL SECTION OF NH-563 FROM DESIGN CH.48.860 KM NEAR SH-1 CH.170.400 K (NHAI) (N24002083),3/2022,7/2025,N.A.,{7/2025},"2,146.86 | (2,413.00) | {2,413.00}",740.91,,,42.8,,
1528,REHABILITATION AND UPGRADATION OF NH -565 FROM KM 1.00 TO 86.057 (NAKREKAL TO NAGARJUNSAGAR DAM SECT (MoRTH) (N24000245),1/2014,3/2016,Sep-19,{9/2019},270.00 | (N.A.) | {270.00},0.00,,,72.15,,
1529,REHABILITATION AND UPGRADATION OF NH-221 FROM KM 121/0 TO 165/00 (OF VIJAYAWADA-JAGDALPUR RUDRAMPUR (MoRTH) (N24000247),10/2014,2/2017,Dec-22,{3/2025},295.47 | (N.A.) | {295.47},224.42,,,80.07,,
1530,EPC- CORRIDOR APPROACH WORKS - NH (O): WIDENING EXISTING 2 LANE TO 2 LANE WITH PAVED SHOULDERS IN KM (MoRTH) (N24000248),3/2015,1/2017,N.A.,{12/2023},153.21 | (N.A.) | {153.21},100.96,,,93.11,,
1531,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 182.120 TO KM 227.600 OF NH-167 ON (MoRTH) (N24000980),10/2016,2/2019,Jun-22,{8/2024},298.32 | (N.A.) | {298.32},178.47,,,98,,
1532,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 180.60 TO KM 223.00 OF NH-63 ON NIZ (MoRTH) (N24000981),10/2016,3/2019,Apr-23,{8/2024},248.83 | (N.A.) | {248.83},173.82,,,100,,
1533,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 40/410 TO KM 84/037OF THIRUMALAGIRI TO SURYAPET SE (MoRTH) (N24000982),1/2017,5/2019,Aug-19,{8/2019},244.54 | (N.A.) | {244.54},176.32,,,99.9,,
1534,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/970 TO KM 40/410 OF JANAGAON-THIRUMALAGIRI OF NH (MoRTH) (N24000983),1/2017,10/2019,Oct-19,{2/2024},196.52 | (N.A.) | {196.52},125.53,,,95.7,,
1535,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 15.525 TO KM 62.880 OF JADCHERLA-KALWAKURTHY SECTI (MoRTH) (N24000984),1/2017,12/2019,Dec-19,{12/2019},283.00 | (N.A.) | {283.00},259.15,,,99.3,,
1536,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 67.00 TO 114.425 OF KALWAKURTHY-MALLEPALLY SECTION (MoRTH) (N24000986),1/2017,5/2019,Jul-21,{1/2024},300.00 | (N.A.) | {300.00},242.86,,,96.05,,
1537,6 LANING FROM KM 9.90 TO KM 19.948 (ARAMGARH-SAMSHABAD SECTION) OF HYDERABAD-SAMSHABAD SECTION OF NH (MoRTH) (N24000987),1/2018,5/2020,Dec-22,{8/2024},283.15 | (N.A.) | {283.15},278.69,,,92.59,,
1538,WIDENING AND STRENGTHENING OF EXISTING 2-LANE TO 2-LANE WITH PAVED SHOULDERS FROM KM.159/0 TO 165/4 (MoRTH) (N24000988),1/2018,12/2019,Nov-20,{11/2020},230.03 | (N.A.) | {230.03},231.33,,,99.9,,
1539,WIDENING AND STRENGTHENING OF EXISTING CARRIAGEWAY IN 2 LANE WITH PAVED SHOULDERS FROM KM.25/0 TO 59 (MoRTH) (N24000989),2/2018,6/2020,Jan-21,{1/2021},206.13 | (N.A.) | {206.13},190.94,,,98.36,,
1540,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.113.900 TO 154.479 (MALLEPALLY - HALIYA SECT (MoRTH) (N24000990),2/2018,11/2019,Mar-22,{1/2024},294.13 | (N.A.) | {294.13},198.75,,,86.46,,
1541,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434 (MIRYALAGUDA TO KODAD SEC (MoRTH) (N24000993),3/2018,9/2020,Jun-22,{6/2023},322.81 | (N.A.) | {322.81},317.03,,,98.09,,
1542,CONSTRUCTION OF SIX LANE ELEVATED CORRIDOR FROM KM.7.950 (UPPAL) TO KM.14.200 OF NH-163 TO DE- CONGES (MoRTH) (N24000994),3/2018,7/2020,Jun-24,{2/2026},626.76 | (N.A.) | {626.76},274.02,,,44.21,,
1543,REHABILITATION AND UP-GRADATION TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/0 TO 72/6 OF NH-365 (NAKR (MoRTH) (N24000996),1/2017,10/2019,Oct-19,{6/2021},605.08 | (N.A.) | {605.08},416.32,,,99.84,,
1544,REHABILITATION AND UP GRADATION FROM KM. 121/0 TO 154/0 OF NAKAREKAL ? MALLAMPALLY SECTION OF NH-365 (MoRTH) (N24000997),3/2018,7/2019,Jun-22,{8/2024},192.67 | (N.A.) | {192.67},176.37,,,92,,
1544,1545,WIDENING AND STRENGTHENING/ | RECONSTRUCTION OF EXISTING | PAVEMENT TO FOUR ALNE WITH | PAVED SHOULDERS FR | (MoRTH) | (N24000998),1/2019,,,(Jan-23) | {8/2024},193.19,249.72,249.72,222.58,,,95
PETROLEUM,1546,"GRASS ROOT RAIL FED DEPOT AT | SEKERKOTE, AGARTALA AS | RESITEMENT OF EXISTING | DHARMANAGAR DEPOT | (IOCL) | (N16000495)",6/2022,,,8/2025 | (Sep-25) | {9/2025},656.00,N.A.,656.00,298.34,,,62.5
RAILWAYS,1547,AGARTALA-AKHAURA NL | (NFR) | (N22000195),4/2012,,,3/2020 | (Jun-22) | {9/2022},569.63,N.A.,708.73,380.92,,,84
RAILWAYS,1548,2 LANING FROM MANU-SIMLUNG PKG-2 | (NHIDCL) | (N24001542),2/2022,,,1/2025 | (N.A.) | {1/2025},456.88,N.A.,456.88,95.50,,,39.12
RAILWAYS,1549,IMPROVEMENT AND WIDENING TO 2- | LANE WITH EARTHEN PAVED | SHOULDER FROM UDAIPUR TO | SRIMANTAPUR | (NHIDCL) | (N24001914),5/2023,,,11/2024 | (N.A.) | {2/2025},195.95,N.A.,195.95,11.50,,,15.89
RAILWAYS,1550,4 LANE WITH PAVED SHOULDER | AGARTALA BYPASS (WESTERN SIDE) | CONNECTING NH-8 | (NHIDCL) | (N24002132),3/2023,,,3/2027 | (N.A.) | {3/2027},"2,026.05",N.A.,"2,026.05",0.00,,,0.23
RAILWAYS,1551,REHABILITATION AND UPGRADATION | OF ROAD FROM KM 0.00 TO KM 18.600 | OF KUMARGHAT-KAILASHAHAR | SECTION | (NHIDCL) | (N24001263),6/2020,,,1/2022 | (Feb-24) | {9/2024},277.50,302.02,302.02,253.50,,,98.66
RAILWAYS,1552,KAILASHAHAR TO KHOWAI PKG-4 | (NHIDCL) | (N24001309),11/2020,,,6/2022 | (Oct-23) | {9/2024},159.13,171.50,171.50,79.43,,,98.05
RAILWAYS,1553,2-LANING FROM JOLAIBARI - BELONIA | (NHIDCL) | (N24001317),6/2020,,,1/2022 | (Jul-24) | {9/2024},201.99,287.47,287.47,144.07,,,92.3
RAILWAYS,1554,2-LANING OF KHOWAI -AGARTALA | SECTION FROM DESIGN KM 31.300 TO | KM 45.300 OF NH-208A PKG-3 | (NHIDCL) | (N24001318),9/2020,,,4/2022 | (Oct-22) | {10/2023},173.17,N.A.,173.17,93.35,,,100
RAILWAYS,1555,MANU-SIMLUNG ( PKG 4) | (NHIDCL) | (N24001363),3/2021,,,12/2022 | (Jun-23) | {1/2025},354.79,N.A.,354.79,34.08,,,17.2
CIVIL AVIATION,1556,"CCS INTERNATIONAL AIRPORT , | LUCKNOW | (AAI) | (N04000077)",6/2018,,,9/2021 | (Oct-26) | {10/2026},"1,383.00","1,938.00","3,291.81","2,112.90",,,75.92
CIVIL AVIATION,1557,DEVELOPMENT OF AYODHYA AIRPORT | PHASE-01 | (AAI) | (N04000094),3/2021,,,12/2022 | (Sep-24) | {9/2024},242.14,328.00,358.00,338.44,,,99.9
CIVIL AVIATION,1558,"PRAYAGRAJ AIRPORT - | CONSTRUCTION OF NEW TERMINAL | BUILDING, SECOND LINK TAXI TRACK, | APRON EXPANSION, | (AAI) | (N04000102)",5/2023,,,11/2024 | (N.A.) | {12/2024},185.75,232.52,232.52,62.78,,,40
CIVIL AVIATION,1559,AGRA: DEVELOPMENT OF NEW CIVIL | ENCLAVE AT AGRA AIRPORT. | (AAI) | (N04000113),6/2024,,,7/2026 | (N.A.) | {7/2026},579.00,N.A.,579.00,0.00,,,
CIVIL AVIATION,1560,"VARANASI: DEVELOPMENT OF LAL | BAHADUR SHASTRI INTERNATIONAL | AIRPORT, VARANASI. | (AAI) | (N04000114)",7/2024,,,7/2027 | (N.A.) | {7/2027},"2,869.65",N.A.,"2,869.65",0.00,,,
COAL,1561,NEYVELI UTTAR PRADESH POWER | PROJECT LIMITED 1980 MW | (NLC) | (N06000152),7/2016,,,11/2021 | (Mar-25) | {3/2025},"17,237.00","19,406.12","19,406.12","18,026.99",,,84.31
COAL,1562,KHADIA EXPANSION OCP | (NCL) | (N06000208),6/2021,,,3/2025 | (N.A.) | {3/2026},491.67,N.A.,491.67,34.73,,,5.77
HOME AFFAIRS,1563,CONSTRUCTION OF 683 VARIOUS TYPE | FAMILY QUARTERS AT GROUP CENTRE | CRPF CHANDAULI | (CPWD FOR MHA) | (N45000003),5/2019,,,1/2022 | (Mar-23) | {3/2023},199.31,N.A.,199.31,86.49,,,85
PETROLEUM,1564,60 KTA POLYPROPYLENE PROJECT | (GAIL) | (N16000429),3/2019,,,4/2024 | (Apr-24) | {3/2025},910.56,"1,299.02","1,299.02",769.40,,,89.5
PETROLEUM,1565,AUGMENTATION OF FACILITIES AT | MATHURA BITUMEN PLANT | (IOCL) | (N16000505),4/2022,,,4/2025 | (Dec-26) | {12/2026},260.12,N.A.,260.12,0.97,,,1.6
PETROLEUM,1566,GRASS-ROOT TERMINAL AT MIRZAPUR | UTTAR PRADESH | (IOCL) | (N16000506),9/2022,,,6/2026 | (N.A.) | {11/2026},980.45,N.A.,980.45,116.90,,,31.4
PETROLEUM,1567,"CITY GAS DISTRIBUTION PROJECTS AT | LAKHIMPUR KHERI , SITAPUR, | BAHRAICH, SHRAVASTI,BALRAMPUR, | (BPCL) | (N16000525)",12/2022,,,6/2030 | (N.A.) | {6/2030},"16,654.00",N.A.,"16,654.00",259.39,,,4.5
POWER,1568,KHURJA SUPER THERMAL POWER | PROJECT | (THDCIL) | (N18000272),3/2019,,,9/2023 | (N.A.) | {3/2025},"11,089.42",N.A.,"13,261.79","10,965.67",,,92.5
POWER,1569,KALPI SOLAR POWER PROJECT | (NHPC) | (N18000323),7/2020,,,3/2022 | (Mar-24) | {3/2024},314.64,N.A.,350.46,311.97,,,91
POWER,1570,"SINGRAULI SUPER THERMAL POWER | PROJECT, STAGE-III (2X800 MW) | (BHEL) | (N18000382)",3/2024,,,2/2030 | (N.A.) | {2/2030},"17,195.31",N.A.,"17,195.31",531.00,,,
RAILWAYS,1571,VARANASI-MODHOSINGH-ALLAHABAD | DOUBLING | (RVNL) | (N22000401),4/2015,,,3/2022 | (N.A.) | {12/2024},943.60,N.A.,"2,018.23","1,779.61",,,98
RAILWAYS,1572,RAMNA - SINGRAULI DOUBLING | (ECR) | (N22000417),8/2015,,,3/2020 | (N.A.) | {9/2024},"2,436.21","2,880.40","2,880.40","2,905.39",,,90
1573,KARAILA ROAD - SHAKTINAGAR DOUBLING (ECR) (N22000419),8/2015,3/2019,N.A.,{8/2024},528.57 | (762.97) | {762.97},754.14,,,90,,
1574,BURHWAL - GONDA - 3RD RUNNING LINE. (NER) (N22000468),4/2016,(N.A.) {7/2025},,,602.50 | (N.A.) | {714.96},863.49,,,52,,
1575,"SHAHGANJ-BHATNI-PHEPHNA-INDARA, MAU-SHAHGANJ (EXCL. MAU-INDARA) PATCH DOUBLING. (NER) (N22000470)",4/2016,12/2019,N.A.,{12/2024},"1,177.96 | (N.A.) | {1,777.39}","1,732.31",,,76,,
1576,JHANSI MANIKPUR AND KHAIRAR BHIMSEN DOUBLING (NCR) (N22000495),3/2018,3/2023,N.A.,{3/2026},"4,329.53 | (N.A.) | {4,329.53}",60.37,,,3,,
1577,JHANSI BINA DOUBLING (NCR) (N22000496),9/2016,3/2021,N.A.,{12/2023},"2,001.00 | (2,001.00) | {2,001.00}","1,118.80",,,85,,
1578,MATHURA-JHANSI-3RD LINE (273.80 KM) (RVNL) (N22000501),6/2016,12/2023,N.A.,{12/2024},"3,677.76 | (N.A.) | {5,190.26}","4,969.16",,,80,,
1579,SURFACE TRIANGLE LINE BETWEEN BHADURA STATION AND NEW CROSSING STN KARMA DOUBLING (ECR) (N22000525),10/2022,10/2027,N.A.,{10/2027},199.96 | (N.A.) | {199.96},55.09,,,,,
1580,MUGHALSARAI - ALLAHABAD - 3RD LINE (NCR) (N22000544),8/2019,12/2026,N.A.,{12/2026},"2,390.00 | (N.A.) | {2,390.00}",0.00,,,0,,
1581,ALIGARH-HARDUAGANJ FLYOVER (22 KM) (NCR) (N22000545),4/2020,6/2026,Jun-26,{6/2026},"1,456.89 | (N.A.) | {1,456.89}",0.00,,,5,,
1582,LALITPUR - BIRARI WITH FLYOVER AT LALITPUR (NCR) (N22000546),3/2017,12/2024,N.A.,{12/2024},260.00 | (N.A.) | {260.00},0.00,,,0,,
1583,ALIGARH-DAUD KHAN - 3RD LINE (6.9 KM) & CONSTRUCTION OF FLYOVER AT DAUD KHAN (NCR) (N22000562),4/2019,12/2025,N.A.,{12/2025},451.99 | (N.A.) | {451.99},0.00,,,0,,
1584,ALLAHABAD-BAMHRAULI - 4TH LINE (10 KM) WITH FLY-OVER AT SUBEDARGANJ (NCR) (N22000563),4/2019,3/2026,N.A.,{3/2026},494.11 | (N.A.) | {494.11},0.00,,,0,,
1585,BHANDAI - FLYOVER FOR ETAWAH BOUND DOWN TRAINS (NCR) (N22000564),4/2019,12/2025,N.A.,{3/2026},187.21 | (N.A.) | {250.17},1.75,,,8,,
1586,SAHJANWA - DOHRIGHAT (NER) (N22000565),8/2019,3/2029,N.A.,{12/2027},"371.77 | (N.A.) | {1,319.75}",386.95,,,1,,
1587,BAHRAICH - NANPARA -NEPALGANJ (56.15 KM) (NER) (N22000566),7/2020,12/2024,N.A.,{6/2025},950.00 | (N.A.) | {341.66},20.10,,,18.28,,
1588,BAHRAICH SRAVASTI BALRAMPUR (TULSIPUR) (NER) (N22000569),10/2018,10/2030,N.A.,{3/2027},"1,600.00 | (N.A.) | {4,939.78}",734.74,,,5,,
1589,BARABANKI AKBARPUR DOUBLING (NR) (N22000578),9/2017,3/2025,N.A.,{3/2025},"1,200.00 | (N.A.) | {1,700.00}",0.00,,,0,,
1590,JAUNPUR AKBARPUR (TANDA) DOUBLING (NR) (N22000582),8/2017,3/2025,N.A.,{3/2025},515.50 | (N.A.) | {676.00},0.00,,,0,,
1591,JANGHAI PRATAPGARH AMETHI DOUBLING (NR) (N22000583),11/2017,3/2025,N.A.,{3/2025},"701.98 | (N.A.) | {1,100.00}",0.00,,,0,,
1592,BARABANKI-MALHAUR - 3RD & 4TH LINE (32.84 KM) (NR) (N22000590),1/2019,3/2025,N.A.,{3/2025},323.85 | (N.A.) | {323.85},0.00,,,0,,
1593,DOUBLING BETWEEN JAUNPUR JN- ZAFFARABAD (6.28 KM) (NR) (N22000591),3/2023,12/2026,N.A.,{12/2026},177.33 | (N.A.) | {177.33},0.00,,,0,,
1594,JANGHAI-PHAPHAMAU - DOUBLING WITH ELECTRIFICATION (46.79 KM) (RVNL) (N22000596),11/2018,3/2025,N.A.,{3/2025},357.48 | (N.A.) | {409.38},312.07,,,48,,
1595,BHATNI - AUNRIHAR WITH ELECTRIFICATION (125 KM) (EXCL INDARA - MAU (116.95 KM)) (RVNL) (N22000598),5/2018,3/2024,N.A.,{2/2025},"1,177.96 | (N.A.) | {2,529.46}","1,574.90",,,76,,
1596,MATHURA - VRINDAVAN (11 KM) (NCR) (N22000612),8/2022,6/2025,N.A.,{6/2025},402.88 | (N.A.) | {402.88},0.00,,,0,,
1597,DOMINGARH - GORAKHPUR - GORAKHPUR CANTT - KUSUMHI - 3RD RUNNING LINE (21.15 KM) (NER) (N22000613),11/2016,6/2024,N.A.,{2/2025},186.85 | (N.A.) | {457.68},427.67,,,84,,
1598,CONSTRUCTION OF 6 LANE BRIDGE ON GANGA ON NH-96 AND ITS APPROACHES IN PHAPHAMAU ALLAHABAD ON EPC MOD (MoRTH) (N24001421),7/2018,2/2024,N.A.,{8/2025},"1,948.25 | (N.A.) | {1,948.25}",942.58,,,68,,
1599,CONSTRUCTION OF BYPASS FOR PROVIDING INTER CONNECTIVITY AMONG (NHS) AROUND THE PRATAPGARH CITY (PRAT (MoRTH) (N24001423),4/2021,9/2023,N.A.,{3/2026},309.48 | (N.A.) | {309.48},112.84,,,51,,
1600,CONSTRUCTION OF FOUR-LANE ELEVATED VIADUCT FROM KM.4+634 TO KM.6+345 ON NH-24A INCLUDING RETAINING W (MoRTH) (N24001424),3/2021,9/2023,N.A.,{12/2024},185.09 | (269.81) | {269.81},253.23,,,95,,
1601,REHABILITATION AND UPGRADATION TO 2 LANE WITH PS OF RADHAITA TO PILIBHIT SECTION OF 46.130 KM (MoRTH) (N24001456),4/2020,2/2024,N.A.,{10/2024},199.39 | (212.96) | {199.39},142.04,,,88,,
1602,REHABILITATION AND UPGRADATION TO 2 LANE WITH PS OF MIRANPUR KATRA TO RADHAITA SECTION OF NH- 730C F (MoRTH) (N24001457),4/2020,7/2024,N.A.,{3/2025},172.50 | (169.56) | {172.50},86.30,,,59,,
1603,2-LANE WITH PS OF BEWAR TO NEAR KARRI VILLAGE SECTION OF NH-92 FROM KM.0.00 TO 30.00 UNDER GNHCP (MoRTH) (N24001461),4/2020,3/2024,N.A.,{12/2024},236.47 | (N.A.) | {236.47},118.97,,,77,,
1604,2-LANE WITH PS OF NEAR KARRI VILLAGE TO ETAWAH SECTION OF NH- 92 FROM KM.30.000 TO 57.346 UNDER GNHCP (MoRTH) (N24001462),4/2020,7/2024,N.A.,{12/2024},211.09 | (N.A.) | {211.09},97.06,,,75,,
1605,ALLAHGANJ TO MIRANPUR KATRA SECTION OF NH-730C FROM KM.52.770 TO 114.00 (MoRTH) (N24001463),4/2020,7/2024,N.A.,{2/2024},294.84 | (309.99) | {294.84},271.61,,,100,,
1606,PROJECTS- REHABILITATION AND UPGRADATION OF NH-731A FROM KM 0.00 TO KM.35.00 (MoRTH) (N24001464),3/2021,8/2023,N.A.,{1/2025},264.86 | (N.A.) | {264.86},106.25,,,67,,
1607,IMPROVEMENT AND UPGRADATION TO TWO LANE WITH PAVED SHOULDER CONFIGURATION FROM EXISTING KM 55.00 TO (MoRTH) (N24001469),11/2021,5/2024,N.A.,{3/2025},307.11 | (N.A.) | {307.11},158.36,,,70,,
1608,R/U TO 2-LANE WITH PS OF BEWAR TO ALLAHGANJ SECTION OF NH-730C FROM KM.0.00 TO 52.770 UNDER GNHCP (MoRTH) (N24001471),4/2020,11/2024,N.A.,{11/2024},325.24 | (340.16) | {325.24},203.65,,,74,,
1609,WIDENING AND UPGRADATION TO FOUR LANE CONFIGURATION FROM KM.34.900 (BHADOHI) TO KM.73.134 (JAUNPUR) (MoRTH) (N24001479),3/2021,5/2024,N.A.,{6/2025},395.62 | (392.03) | {395.62},210.26,,,54,,
1610,WIDENING AND STRENGTHENING FROM KM 0.00 TO KM 15.089 OF NH- 334A (PURKAJI-LAKSAR-HARIDWAR ROAD) TO TW (MoRTH) (N24001480),10/2021,4/2024,N.A.,{12/2024},227.06 | (N.A.) | {227.06},98.32,,,83,,
1611,6L ACCESS-CONTROLLED HIGHWAY FROM (GANESHPUR) TO(NEAR MOHAND) OF GANESHPUR ? DEHRADUN SECTION FROM K (NHAI) (N24001523),3/2021,10/2023,Oct-24,{10/2024},836.24 | (N.A.) | {836.24},772.94,,,97.01,,
1612,6L OF ACCESS-CONTROLLED HIGHWAY FROM MOHAND TO DAAT KALI TUNNEL OF GANESHPUR ? DEHRADUN SECTION FROM (NHAI) (N24001524),3/2021,10/2023,Oct-24,{10/2024},990.28 | (N.A.) | {990.28},997.50,,,97.86,,
1613,WIDENING AND STRENGTHENING OF SECTION FROM BHARTHANA CHOWK TO KODARKOOT (KM. 0.00 TO KM. 40.00) OF (MoRTH) (N24001587),3/2020,9/2024,N.A.,{12/2024},262.37 | (343.77) | {343.77},235.03,,,62,,
1614,4L SPUR OF SHAMLI-MUZZAFARNAGAR CONNECTING NH-709AD (PANIPAT- SHAMLI-MUZAFFARNAGAR) AND NH-58 (MEERUT (NHAI) (N24001726),1/2023,8/2024,N.A.,{8/2024},391.26 | (N.A.) | {391.26},14.12,,,77.15,,
1615,"IMPROVEMENT AND UP-GRADATION OF EXISTING ROAD TO 2/4L PS FROM KM 40.000 TO 88.750, START OF KHUTAR B (NHAI) (N24001727)",3/2022,2/2025,N.A.,{2/2025},762.62 | (N.A.) | {762.62},410.75,,,65.14,,
